城市,地名,标识,中心经度,中心维度,经纬度范围,类别
德宏傣族景颇族自治州,莫里热带雨林风景区,906,97.98814104,24.10558714,"24.097712,97.992996|24.09866,97.993546|24.099085,97.9935|24.099934,97.993217|24.100739,97.993484|24.102922,97.994797|24.104048,97.994812|24.11326,97.991264|24.11389,97.988991|24.114073,97.984879|24.11372,97.982513|24.112381,97.981453|24.110357,97.981819|24.0977,97.989754|24.097313,97.990273|24.097101,97.99218|24.09712,97.992401|24.097204,97.992523|",0
红河哈尼族彝族自治州,燕子洞,907,103.0512579,23.63388779,"23.632273,103.050919|23.632294,103.050865|23.632622,103.050438|23.632734,103.050217|23.632839,103.049713|23.632889,103.049599|23.632963,103.049591|23.633198,103.049744|23.63336,103.049789|23.633755,103.049637|23.633842,103.049583|23.633951,103.049599|23.634159,103.049675|23.634375,103.049759|23.63455,103.049782|23.634747,103.049713|23.635035,103.049583|23.635183,103.049576|23.635614,103.049622|23.635695,103.049683|23.635666,103.049789|23.635754,103.050468|23.63559,103.050903|23.635534,103.051682|23.635506,103.051773|23.635429,103.051819|23.635349,103.051781|23.635319,103.051605|23.635073,103.051758|23.634817,103.052307|23.634674,103.052757|23.634563,103.052879|23.634407,103.052948|23.63419,103.052956|23.633825,103.052887|23.633257,103.052353|23.633179,103.052063|23.632957,103.051895|23.632935,103.051895|23.63291,103.051903|23.63279,103.05204|23.632771,103.052055|23.632748,103.05204|23.632526,103.051697|23.632507,103.051682|23.632483,103.051689|23.63241,103.051735|23.632393,103.051743|23.632372,103.051727|23.632027,103.05114|23.632017,103.051109|23.632032,103.051079|",0
红河哈尼族彝族自治州,阿庐古洞,908,103.7518524,24.55834115,"24.556316,103.752579|24.556322,103.752548|24.556456,103.752335|24.556679,103.751938|24.556984,103.751373|24.557364,103.750938|24.557844,103.750343|24.558084,103.750168|24.558407,103.750153|24.558575,103.750343|24.558687,103.750793|24.558765,103.750732|24.558916,103.750763|24.559025,103.750923|24.559048,103.751106|24.558971,103.751274|24.558868,103.751373|24.558918,103.751572|24.559084,103.751617|24.559175,103.751663|24.55912,103.751892|24.55921,103.752037|24.559269,103.752037|24.559319,103.751892|24.559566,103.751801|24.559711,103.751518|24.56012,103.751183|24.560257,103.751144|24.560337,103.751221|24.560379,103.751343|24.560375,103.751534|24.559992,103.752434|24.559914,103.752541|24.559786,103.75264|24.558531,103.752991|24.558405,103.753181|24.558313,103.753372|24.558361,103.75354|24.558365,103.753563|24.558355,103.753571|24.558323,103.753578|24.558218,103.753471|24.558128,103.753281|24.557573,103.753479|24.557522,103.753487|24.557482,103.753464|24.557245,103.753166|24.55666,103.752769|24.556335,103.752609|",0
西双版纳傣族自治州,西双版纳原始森林公园,916,100.9185744,21.9852406,"22.007721,100.830063|22.004065,100.832314|22.001966,100.837944|22.000914,100.842163|21.996992,100.846947|21.993074,100.850319|21.991755,100.856789|21.990702,100.86129|21.988344,100.866074|21.985729,100.868889|21.981817,100.870293|21.977385,100.87085|21.966963,100.86972|21.964361,100.86747|21.959936,100.864647|21.958117,100.862961|21.955509,100.863518|21.952896,100.865768|21.948978,100.869148|21.934362,100.877861|21.933828,100.882362|21.933817,100.887993|21.93042,100.8908|21.932755,100.895309|21.936909,100.901779|21.939497,100.909386|21.940004,100.915009|21.943636,100.922333|21.944637,100.923668|21.94754,100.924583|21.948051,100.928246|21.947947,100.929619|21.947523,100.931053|21.947779,100.933868|21.946989,100.936119|21.943859,100.936966|21.940727,100.938934|21.942247,100.942352|21.939474,100.943367|21.940054,100.946396|21.942013,100.946251|21.945398,100.947655|21.946692,100.951881|21.947206,100.954414|21.950071,100.955261|21.958927,100.957237|21.962132,100.959557|21.962355,100.961266|21.961206,100.962334|21.960642,100.962456|21.960266,100.962883|21.959419,100.962898|21.959272,100.963165|21.959061,100.964806|21.959135,100.96524|21.959343,100.96563|21.959545,100.965744|21.959808,100.965698|21.95997,100.965805|21.960991,100.96624|21.963068,100.96962|21.962017,100.972435|21.964094,100.976089|21.963041,100.980034|21.96356,100.981155|21.967993,100.981163|21.970591,100.983978|21.971622,100.98848|21.974222,100.991013|21.975262,100.992699|21.978901,100.996361|21.980194,101.000305|21.980183,101.005089|21.98074,101.007401|21.982525,101.007057|21.990368,100.996933|21.994804,100.994965|21.997158,100.991592|22.001076,100.988777|22.002127,100.98484|22.019133,100.959244|22.026199,100.946861|22.032213,100.938705|22.033001,100.937019|22.034309,100.934204|22.035622,100.931107|22.037708,100.93055|22.037977,100.926888|22.037998,100.918167|22.040352,100.91507|22.038952,100.911385|22.039585,100.908882|22.038813,100.904938|22.038822,100.901001|22.03701,100.895935|22.035192,100.893402|22.032858,100.889175|22.030783,100.885239|22.028967,100.881577|22.027676,100.876511|22.027105,100.873322|22.026905,100.871162|22.025608,100.868912|22.025354,100.866379|22.025621,100.863564|22.02615,100.860748|22.026161,100.856247|22.025385,100.853996|22.025129,100.851746|22.02383,100.849777|22.02305,100.84893|22.021488,100.84893|22.018887,100.846672|22.016546,100.844421|22.01421,100.841042|",0
西双版纳傣族自治州,野象谷热带雨林景区,917,100.8682714,22.16361082,"22.172516,100.849754|22.173765,100.850769|22.176001,100.852783|22.177111,100.85463|22.177608,100.856056|22.177755,100.856323|22.177824,100.85672|22.177961,100.858429|22.177992,100.858917|22.177929,100.859146|22.177826,100.859276|22.177444,100.859268|22.176949,100.85907|22.176411,100.858292|22.175879,100.85775|22.175489,100.857727|22.174303,100.858055|22.173716,100.857689|22.170473,100.859276|22.170135,100.859558|22.169851,100.860237|22.169554,100.861046|22.169035,100.861954|22.167488,100.863686|22.166979,100.86467|22.166803,100.86541|22.166821,100.865601|22.166897,100.865738|22.167002,100.865791|22.167322,100.865723|22.167694,100.865593|22.167938,100.865547|22.168219,100.865662|22.168533,100.86599|22.169285,100.866692|22.169779,100.866882|22.170729,100.866882|22.171207,100.867027|22.171974,100.866989|22.17239,100.867332|22.172607,100.868134|22.172531,100.868675|22.171776,100.869049|22.170183,100.869225|22.169865,100.869499|22.169703,100.869843|22.169312,100.870842|22.168831,100.871475|22.168539,100.871758|22.168409,100.872063|22.166319,100.87291|22.164494,100.874123|22.162245,100.875641|22.161465,100.876572|22.160788,100.878098|22.160769,100.879684|22.160795,100.880074|22.160759,100.88018|22.160648,100.880234|22.160151,100.880302|22.155088,100.878349|22.154646,100.876152|22.155643,100.873825|22.155407,100.872833|22.155104,100.871803|22.156071,100.869789|22.156321,100.86824|22.15588,100.86647|22.155375,100.864624|22.155594,100.863396|22.159077,100.860367|22.159264,100.85907|22.159906,100.85743|22.160109,100.856339|22.160744,100.855003|22.161421,100.853783|22.164234,100.851746|22.171413,100.849411|",0
迪庆藏族自治州,普达措国家公园,965,99.94558394,27.85747231,"27.789774,99.931488|27.790363,99.914124|27.791742,99.902328|27.79682,99.890717|27.822668,99.874489|27.881975,99.875786|27.907721,99.89138|27.923122,99.920746|27.925421,99.965439|27.88887,99.998703|27.864964,100.015854|27.833275,100.016953|27.812407,100.007607|27.798231,99.979118|",0
曲靖市,九龙瀑布群风景区,1143,104.4275643,25.01269287,"25.005733,104.374413|25.008106,104.374786|25.009932,104.376701|25.012297,104.388634|25.018139,104.388596|25.031094,104.400909|25.03532,104.414597|25.03483,104.438026|25.038153,104.441498|25.043957,104.440453|25.047094,104.446365|25.038237,104.478928|25.032942,104.480598|25.027355,104.480316|25.026596,104.470764|25.025482,104.468239|25.023577,104.466599|25.020956,104.465706|25.013725,104.466171|25.011902,104.464371|25.009348,104.460373|25.001793,104.456078|24.990185,104.450905|24.984888,104.452415|24.978191,104.447647|",0
玉溪市,秀山历史文化公园,1653,102.7544365,24.1003877,"24.102079,102.749237|24.10252,102.749603|24.104441,102.75174|24.105289,102.752769|24.10552,102.753822|24.105511,102.754791|24.105049,102.757149|24.10458,102.75882|24.104231,102.75972|24.103741,102.760223|24.10323,102.76046|24.101,102.760834|24.098339,102.760757|24.09782,102.760643|24.09734,102.76033|24.09586,102.759033|24.095659,102.758698|24.09551,102.758247|24.095301,102.756554|24.095261,102.756088|24.095301,102.755402|24.09569,102.752838|24.0959,102.752296|24.096189,102.752083|24.097321,102.752052|24.097639,102.751961|24.097851,102.751709|24.098089,102.751152|24.09808,102.750763|24.09783,102.750031|24.097589,102.749489|24.09761,102.748947|24.097839,102.748528|24.098301,102.748222|24.098749,102.748093|24.099171,102.748039|24.09963,102.748192|24.10071,102.748672|24.101061,102.74884|24.101379,102.74894|24.101709,102.749039|24.102079,102.749237|",0
玉溪市,世界第一高桥旅游区,4518,101.9652535,23.6340245,"23.640208,101.975169|23.639833,101.975555|23.639459,101.975983|23.639206,101.976146|23.63875,101.976481|23.638385,101.976441|23.637847,101.976787|23.637331,101.977143|23.636844,101.977235|23.63655,101.977408|23.636409,101.977896|23.636146,101.978029|23.635375,101.978242|23.635071,101.978405|23.634777,101.97869|23.634424,101.97921|23.634119,101.979077|23.634168,101.97865|23.634299,101.97809|23.63454,101.977296|23.634467,101.976644|23.634515,101.975433|23.6342,101.97527|23.633743,101.97527|23.633346,101.974904|23.633243,101.974384|23.633009,101.97413|23.632491,101.97411|23.63119,101.973519|23.631006,101.973072|23.630864,101.972899|23.630589,101.972847|23.630134,101.973061|23.629606,101.97299|23.629037,101.972787|23.628772,101.972481|23.628761,101.972023|23.628658,101.971698|23.628505,101.97127|23.6282,101.971026|23.627925,101.970782|23.627914,101.970537|23.627953,101.970039|23.627952,101.96955|23.628165,101.969326|23.62851,101.969306|23.628713,101.969296|23.628864,101.969102|23.628892,101.968156|23.628567,101.967718|23.628414,101.967616|23.628292,101.967433|23.628096,101.966212|23.627791,101.965887|23.628297,101.965357|23.629056,101.964625|23.629834,101.963353|23.629974,101.962193|23.629808,101.96088|23.628991,101.958856|23.628674,101.957696|23.6286,101.956343|23.629148,101.951572|23.62933,101.951297|23.629868,101.951308|23.630183,101.951562|23.630245,101.952233|23.630472,101.953759|23.630798,101.954451|23.634188,101.95854|23.633693,101.959853|23.633687,101.961653|23.634059,101.964106|23.634411,101.966843|23.634524,101.967454|23.63486,101.967891|23.635999,101.968828|23.636478,101.969377|23.637037,101.969927|23.638877,101.970995|23.639081,101.971331|23.639346,101.971759|23.639642,101.972125|23.639673,101.972522|23.639918,101.972858|23.640172,101.973184|23.640164,101.973978|23.640258,101.974762|23.640208,101.975169|",0
南阳市,县内乡县衙博物馆,976,111.8490465,33.04841288,"33.047352,111.849251|33.047733,111.850014|33.049469,111.848854|33.049149,111.848091|",0
三门峡市,豫西大峡谷,998,111.1495093,34.24094056,"34.240444,111.145493|34.240692,111.146561|34.241371,111.146919|34.242565,111.147514|34.243587,111.148666|34.244415,111.151245|34.245144,111.151848|34.245277,111.152077|34.245277,111.152512|34.244717,111.153259|34.244488,111.153702|34.244267,111.155418|34.244175,111.155792|34.243896,111.15596|34.243546,111.155983|34.242817,111.156006|34.241966,111.156021|34.241539,111.156204|34.240707,111.156754|34.240379,111.156868|34.239975,111.156898|34.238785,111.156631|34.238304,111.156677|34.237946,111.157005|34.237282,111.156876|34.23695,111.156456|34.236778,111.155548|34.237003,111.151405|34.237232,111.150986|34.237408,111.150169|34.237415,111.148026|34.237595,111.146034|34.238094,111.143578|34.238697,111.142769|34.239334,111.142311|34.239799,111.142555|34.240116,111.143349|34.240314,111.144325|",0
信阳市,鸡公山国家级风景名胜区,1293,114.0733205,31.81137776,"31.829821,114.073975|31.829618,114.076309|31.825378,114.091629|31.823977,114.093491|31.821817,114.093399|31.817062,114.091866|31.808723,114.093468|31.794237,114.087204|31.793167,114.086334|31.792896,114.084526|31.793453,114.070732|31.797262,114.057854|31.808905,114.053108|31.810408,114.053116|31.811865,114.053993|31.819859,114.063232|31.82921,114.071899|",0
信阳市,南湾湖风景旅游区,1305,113.9589754,32.04687059,"32.161156,113.890282|32.163826,113.882668|32.165981,113.869736|32.16608,113.866493|32.165047,113.860886|32.164185,113.85981|32.161316,113.859123|32.155514,113.85833|32.151802,113.85891|32.149506,113.859612|32.14743,113.861153|32.143776,113.862404|32.140884,113.862366|32.138687,113.861137|32.131477,113.861649|32.130367,113.862289|32.128738,113.862228|32.127808,113.861618|32.12711,113.859863|32.122688,113.860115|32.115253,113.863991|32.113674,113.864136|32.112465,113.863579|32.111656,113.864082|32.110397,113.865891|32.110001,113.868622|32.109222,113.869553|32.108135,113.870193|32.106094,113.87336|32.099075,113.877441|32.096931,113.877823|32.094784,113.878738|32.092731,113.87851|32.090809,113.879189|32.089039,113.878639|32.087593,113.878891|32.086185,113.879601|32.085026,113.880821|32.083477,113.881416|32.0826,113.881874|32.081505,113.883537|32.080574,113.883827|32.079624,113.884338|32.079475,113.884621|32.07954,113.885712|32.079395,113.886269|32.077869,113.887726|32.073994,113.889755|32.069183,113.892006|32.067848,113.893013|32.066387,113.894875|32.066006,113.895103|32.06509,113.895203|32.064575,113.895035|32.061939,113.895058|32.061272,113.895294|32.059982,113.896309|32.059006,113.897911|32.058136,113.899712|32.057198,113.900497|32.055508,113.901382|32.053123,113.901703|32.051693,113.902954|32.050648,113.903175|32.049534,113.902977|32.047401,113.900879|32.04694,113.899582|32.045162,113.898087|32.044163,113.897896|32.043297,113.897682|32.04266,113.897804|32.039101,113.901665|32.037777,113.902481|32.035812,113.904434|32.032898,113.904518|32.031162,113.905991|32.030815,113.906746|32.030666,113.908821|32.029903,113.909187|32.028252,113.909096|32.026375,113.909668|32.024086,113.910835|32.02248,113.913025|32.021076,113.913551|32.019558,113.912659|32.01852,113.912514|32.016724,113.913048|32.015659,113.913048|32.014008,113.913704|32.012821,113.914764|32.009983,113.920044|32.009464,113.921219|32.008377,113.92202|32.005272,113.923325|32.00098,113.923439|31.999992,113.923698|31.996458,113.930237|31.990704,113.933411|31.988102,113.937477|31.985662,113.937195|31.982023,113.939369|31.979132,113.940277|31.975149,113.940567|31.970701,113.942543|31.968313,113.943237|31.967268,113.943153|31.966875,113.943863|31.964533,113.946922|31.955723,113.953674|31.954327,113.953918|31.953062,113.958336|31.94923,113.960365|31.946312,113.960487|31.943943,113.961647|31.941916,113.964142|31.938372,113.965279|31.934137,113.968689|31.931873,113.968925|31.929888,113.968506|31.928804,113.96888|31.927916,113.969658|31.928341,113.97081|31.934771,113.978828|31.936125,113.979576|31.954596,113.981186|31.960773,113.982918|31.983868,113.983833|31.985842,113.984756|31.998653,113.993301|32.004948,113.996323|32.012814,113.998367|32.022228,114.002472|32.029964,114.006004|32.032066,114.008018|32.033531,114.009872|32.041634,114.02343|32.043793,114.02494|32.05299,114.028816|32.055614,114.032623|32.057121,114.033791|32.063744,114.036079|32.065475,114.037125|32.066895,114.038948|32.069527,114.044266|32.074852,114.048889|32.079384,114.056297|32.081059,114.057381|32.087425,114.059929|32.093761,114.05481|32.098389,114.046524|32.105553,114.045654|32.112465,114.023308|32.1138,114.020325|32.116219,114.019783|32.123875,114.019753|32.126392,114.018776|32.127625,114.016541|32.131378,114.00322|32.140648,113.98008|32.146873,113.977173|32.154484,113.96656|32.155003,113.963928|32.154579,113.952484|32.153603,113.94957|32.149654,113.946175|32.146225,113.942078|32.141682,113.940521|32.138969,113.934624|32.138367,113.932785|32.138775,113.930824|32.139652,113.929916|32.142208,113.928963|32.144112,113.923332|32.143005,113.9198|32.142574,113.916786|32.142746,113.914574|32.147144,113.912155|32.147881,113.909462|32.150505,113.904366|32.152184,113.899017|",0
漯河市,南街村风景区,1505,113.9505471,33.80467769,"33.806301,113.951103|33.806572,113.951187|33.809483,113.951294|33.80994,113.951408|33.810066,113.95179|33.810459,113.969582|33.810307,113.970131|33.809849,113.970284|33.792244,113.970955|33.791733,113.970619|33.791508,113.96994|33.79155,113.955566|33.791809,113.954926|33.792175,113.954514|33.800297,113.950287|33.801941,113.949951|33.805363,113.948341|33.805527,113.948334|33.805775,113.948433|33.80595,113.948647|33.806114,113.94902|33.80621,113.950813|",0
许昌市,中原花木博览园,1506,114.1528458,34.09762301,"34.09951,114.144981|34.099709,114.145409|34.100155,114.153557|34.099758,114.155899|34.099873,114.156754|34.100395,114.157143|34.100765,114.1577|34.100937,114.158653|34.100826,114.159515|34.099506,114.160667|34.099228,114.160744|34.098942,114.160652|34.098591,114.160286|34.097729,114.159912|34.097679,114.159607|34.097858,114.159355|34.098156,114.159225|34.098354,114.159073|34.098392,114.158836|34.098366,114.158569|34.098503,114.158226|34.098312,114.157768|34.09827,114.156914|34.097805,114.155762|34.097397,114.152763|34.09565,114.152863|34.094292,114.145691|34.09436,114.145233|34.094715,114.14505|34.099239,114.144936|",0
